product_id,label,urutan_waktu,timestamp,S_plus,S_netral,S_minus
TAOB88.SHOP_ip17,1,1,2024-01-01 00:00:00,0.9973336458206176,0.0016306724864989,0.0010356854181736
TAOB88.SHOP_ip17,1,2,2024-01-01 01:00:00,0.0055638821795582,0.0055618528276681,0.9888743162155152
TAOB88.SHOP_ip17,1,3,2024-01-01 02:00:00,0.0089230388402938,0.9637944102287292,0.0272825434803962
TAOB88.SHOP_ip17,1,4,2024-01-01 03:00:00,0.9857234358787536,0.0029761854093521,0.0113002909347414
TAOB88.SHOP_ip17,1,5,2024-01-01 04:00:00,0.9969616532325744,0.0019589071162045,0.0010793745750561
TAOB88.SHOP_ip17,1,6,2024-01-01 05:00:00,0.991200625896454,0.0057869395241141,0.003012505127117
TAOB88.SHOP_ip17,1,7,2024-01-01 06:00:00,0.9959050416946412,0.0019853750709444,0.002109560649842
TAOB88.SHOP_ip17,1,8,2024-01-01 07:00:00,0.9239200353622437,0.0352518744766712,0.0408280380070209
TAOB88.SHOP_ip17,1,9,2024-01-01 08:00:00,0.0010189828462898,0.0008484272402711,0.9981326460838318
TAOB88.SHOP_ip17,1,10,2024-01-01 09:00:00,0.994904398918152,0.0039418693631887,0.0011537708342075
TAOB88.SHOP_ip17,1,11,2024-01-01 10:00:00,0.9952854514122008,0.0041538188233971,0.0005607181810773
TAOB88.SHOP_ip17,1,12,2024-01-01 11:00:00,0.9954368472099304,0.0038806751836091,0.0006824902375228
TAOB88.SHOP_ip17,1,13,2024-01-01 12:00:00,0.9933875799179076,0.0057812663726508,0.0008310212870128
TAOB88.SHOP_ip17,1,14,2024-01-01 13:00:00,0.934711456298828,0.0520142205059528,0.0132743269205093
TAOB88.SHOP_ip17,1,15,2024-01-01 14:00:00,0.0005598904681392,0.0050285011529922,0.9944116473197936
TAOB88.SHOP_ip17,1,16,2024-01-01 15:00:00,0.0012026537442579,0.0087049147114157,0.9900924563407898
TAOB88.SHOP_ip17,1,17,2024-01-01 16:00:00,0.0021438407711684,0.7682787775993347,0.2295773476362228
TAOB88.SHOP_ip17,1,18,2024-01-01 17:00:00,0.0009450478828512,0.003364399774,0.9956905245780944
TAOB88.SHOP_ip17,1,19,2024-01-01 18:00:00,0.0010472239227965,0.0012920480221509,0.997660756111145
TAOB88.SHOP_ip17,1,20,2024-01-01 19:00:00,0.966420590877533,0.0088283494114875,0.0247509833425283
TAOB88.SHOP_ip17,1,21,2024-01-01 20:00:00,0.5160419940948486,0.4682510197162628,0.0157069899141788
TAOB88.SHOP_ip17,1,22,2024-01-01 21:00:00,0.9816790223121644,0.0153266852721571,0.0029942928813397
TAOB88.SHOP_ip17,1,23,2024-01-01 22:00:00,0.2075637280941009,0.7875266075134277,0.0049096480943262
TAOB88.SHOP_ip17,1,24,2024-01-01 23:00:00,0.997027575969696,0.0022930591367185,0.0006794126238673
TAOB88.SHOP_ip17,1,25,2024-01-02 00:00:00,0.0009450478828512,0.003364399774,0.9956905245780944
