product_id,review,timestamp,label
Panda_Vivo Y71,kemudahan penggunaan:,2026-03-07 00:00:00,1
Panda_Vivo Y71,"lazada emang asyik , udah dapet discount dapet voucher pula , gratis ongkir sudah pasti seller juga terpercaya , respon chat bertanggung jawab. terima kasih "" kepuasan pembeli adalah do'a """,2026-01-10 00:00:00,1
Panda_Vivo Y71,kemudahan penggunaan:,2026-01-09 00:00:00,1
Panda_Vivo Y71,"alhamdulillah barang pesanan sudah di terima, real pict,baru, segel, dan bergaransi, kamera belakang 13mp dengan lampu kilat,dapat harga murah tai barang bagus,yang lain jangan ragu beli di toko ini. hatur nuhun seler, tks kang kurir, tks lazada.",2025-11-10 00:00:00,1
Panda_Vivo Y71,alhamdulillah barang nya udah sampai reselles nya amanah banget kurir nya ramah terima kasih lazada reselles dan mas kurir,2025-10-28 00:00:00,1
Panda_Vivo Y71,durability:,2025-10-30 00:00:00,1
Panda_Vivo Y71,"kamera belakang 13mp dengan lampu kilat, baru, segel, dan bergaransi, terimakasih tokonya sudah amanah banget terimakasih lazada terimakasih abang kurirnya ramahkapasitas baterai 3360mah,",2025-10-21 00:00:00,1
Panda_Vivo Y71,"alhamdulillah barang sesuai pesanan tokonya amanah hp baru segel. datang sore langsung dices, semoga aja awet terimakasih kak..baru, segel, dan bergaransi, kapasitas baterai 3360mah,",2025-10-11 00:00:00,1
Panda_Vivo Y71,untuk sekarang udah 2hari alhamdulillah baguss batrei ya juga kuat mudahan mudahan bisa awet tokonya juga amanah kulirya juga amanah baik terimakasih banyak lazada sukses selalu pokoknya puass jangan ragu bagus harga murah tapi gak murahan,2025-10-13 00:00:00,1
Panda_Vivo Y71,paket aman. hanya saja baru pakai sehari udah bootlop recovery. diflash sinyal hilang. tapi nggak masalah buat eksperimen.,2025-10-09 00:00:00,1
Panda_Vivo Y71,"mantap, lumayan si hpnya, wajib beli, apalagi we dapat harga 181 ribu, cod, di kirim ke daerah sumbar, tidak mengecewakan, nnti pesan lagi,",2025-10-05 00:00:00,1
Panda_Vivo Y71,"baru, segel, dan bergaransi, kapasitas baterai 3360mah, pelindung kaca gorilla glass 3,",2025-09-30 00:00:00,1
Panda_Vivo Y71,"alhamdulillah, paket nyampe. semua lengkap dan berfungsi desainnya, bagus. ketahanan? selamat, dan sukses untuk semua",2025-09-26 00:00:00,1
Panda_Vivo Y71,maap baru kasih ulesan soal nya waktu pas datang anak saya nya belam da sekarang udah ada d rmh lumayan lah dengan harga segtu irit d. kantong toko nya amanah abang ade makasih,2026-06-17 00:00:00,1
Panda_Vivo Y71,"baru, segel, dan bergaransi, kamera belakang 13mp dengan lampu kilat, kapasitas baterai 3360mah,",2025-09-18 00:00:00,1
Panda_Vivo Y71,"desain bodi aluminium, kamera belakang 13mp dengan lampu kilat, kapasitas baterai 3360mah, semoga tidak ada kendala",2026-06-17 00:00:00,1
Panda_Vivo Y71,kemudahan penggunaan:,2025-09-11 00:00:00,1
Panda_Vivo Y71,"baru, segel, dan bergaransi, kapasitas baterai 3360mah, terimakasih kak pesanan sudah diterima dgn baik dan sesuai pesanan. hp belum di coba tapi semoga saja awet.dan g ada lecetnya",2025-09-11 00:00:00,1
Panda_Vivo Y71,"kapasitas baterai 3360mah, oke dan sangat baik",2025-09-07 00:00:00,1
Panda_Vivo Y71,"kamera belakang 13mp dengan lampu kilat, pelindung kaca gorilla glass 3, masih segel kardusnya, aman tiba di tempat saya. saya tidak tau ini apa china made versi kw nya kah, respon layar agak delay",2025-09-05 00:00:00,1
Panda_Vivo Y71,alhamdulillah hp nya udah datang pengiriman cepat cuman 2 hri udah nyampe.respon penjual cepet lagi..maksih seler .mdh2 hp nya awet,2026-06-03 00:00:00,1
Panda_Vivo Y71,"pelindung kaca gorilla glass 3, kamera belakang 13mp dengan lampu kilat, desain bodi aluminium, .. pesanan sudah di terima, barang bagus dan masih baru ( masih di segel ).. kondisi normal dan tidak ada kendala.. tokonya amanah, saya puas sekali belanja di sini.. terima kasih seller jg lazada semoga semakin sukses dan maju..!!",2025-08-28 00:00:00,1
Panda_Vivo Y71,"baru, segel, dan bergaransi, desain bodi aluminium, trimakasih barang sudah sampai hari ini",2026-06-17 00:00:00,1
Panda_Vivo Y71,"baru, segel, dan bergaransi, pelindung kaca gorilla glass 3, semoga hpnya awet, sayang simcardnya cuman ad 1, deskripsinya 2.. tapi gak masalah yg penting hpnya. semoga tokonya amanah. thank lazada dan seller.",2026-06-03 00:00:00,1
Panda_Vivo Y71,"kondisi paket masih utuh,pengiriman cepat,kurirnya amanah,meskipun paket sempat hilang oleh j&t express di orderan pertama dan ada refund dana oleh lazada,tapi saya masih tetap re-order di toko ini karena review pembelinya hampir mendekati ekpetasi. produk hp yang saya pesan pertama adalah vivo y55 4g warna hitam tapi yang sampai ke alamat adalah vivo y66 4g dengan versi android 14,1, kapasitas ram 4,0 gb dan total storage capacity 64 gb refurbished tapi fullset, meskipun sering loading sedikit tapi tetap berfungsi dengan baik,ada dikasih bonus casingnya.kualitas produk sesuai harga.terima kasih",2026-04-30 00:00:00,1
Panda_Vivo Y71,hp risa gk bisa baca kartu dijual ktnya ram 6 memori 128 tapi tpi yg dikirim ram 4 /64 mntap emak jdi penipu,2026-04-23 00:00:00,1
Panda_Vivo Y71,"pengiriman sangat cepat,kualitas desain bodi sya suka..",2025-10-05 00:00:00,1
Panda_Vivo Y71,pesanan dah mendarat dan sesuai.dan fungsi hp normal semua,2025-09-27 00:00:00,1
Panda_Vivo Y71,"pelindung kaca gorilla glass 3, desain bodi aluminium, baru, segel, dan bergaransi, kamera belakang 13mp dengan lampu kilat,",2026-04-10 00:00:00,1
