product_id,review,timestamp,label
Temu Toko_Ip 17 Pro,"keren ini mah hp nya kecil tapi gak kecil baget anak saya suka buat bocill cocok dari pada harus rebutan sama saya harga terjangkau kualitas gak perlu di ragukan lagi, gak perlu pikir panjang langsung checkout barang memuaskan terima kasih seller",2025-09-08 11:53:00,1
Temu Toko_Ip 17 Pro,di luar ekspetasi saya ga nyangka bakal se cute ini udah di coba berfungsi dengan baikk ga nyesel deh pokoknya respon penjual pun cepat sekali hitam doff juga glossy mantull,2025-09-08 11:57:00,1
Temu Toko_Ip 17 Pro,"barang tidak sesuai deskripsi tidak bisa di pakaikan sim card hp nya juga lambat sim terbaca tapi jaringan internet nya gak bisa di pake.. saya sudah masukin telkomsel, axis dan m3 malah m3 tulisannya roaming seller nya juga gak bales waktu di cht",2025-09-18 17:02:00,1
Temu Toko_Ip 17 Pro,"awanya agak ragu, tapi setelah dicoba imut bgt dan lucu. sinyal aman, wifi lancar. walau emang kinerja agak lemot dibanding hape normal. tapi wajar untuk hape mini kayak gini. cocok buat second phone.",2025-09-28 20:52:00,1
Temu Toko_Ip 17 Pro,trmksi kak barang nya sudah sampai,2025-10-14 22:25:00,1
Temu Toko_Ip 17 Pro,ini hp nya tidak bisa nge baca sim card terima kasih,2026-05-11 00:53:00,1
Temu Toko_Ip 17 Pro,mantpss,2025-12-23 17:06:00,1
Temu Toko_Ip 17 Pro,baguss bgtt gak nyesel beli disini,2025-10-30 10:47:00,1
Temu Toko_Ip 17 Pro,barang tidak bisa di pake,2026-02-05 19:02:00,1
Temu Toko_Ip 17 Pro,hp nya tidak masuk jadi di charge,2026-05-13 18:21:00,1
Temu Toko_Ip 17 Pro,"barang rusak kok dijual! beli pertama warna oren, oke segelan semua masih baru lalu saya beli kedua warna silver, barang datang ngga ada segel, screen protector sudah terpasang, curiga sudah bekas rusak orang retur sebelomnya, beneran, ga bisa nyala, ga bisa di charge ajukan pengembalian entah kenapa hari k3 sudah ga ada pilihannya seller dikontak tidak mau urus, tidak tanggung jawab, jelas barang ini rusak jahat yah, semoga kaya raya kamu kerja model seperti ini. ini sudah pasti barang returan dari orang lain yang rusak dikirim ke saya",2026-01-07 11:03:00,1
Temu Toko_Ip 17 Pro,"barang rusak kok dijual! beli pertama warna oren, oke segelan semua masih baru lalu saya beli kedua warna silver, barang datang ngga ada segel, screen protector sudah terpasang, curiga sudah bekas rusak orang retur sebelomnya, beneran, ga bisa nyala, ga bisa di charge ajukan pengembalian entah kenapa hari k3 sudah ga ada pilihannya seller dikontak tidak mau urus, tidak tanggung jawab, jelas barang ini rusak jahat yah, semoga kaya raya kamu kerja model seperti ini. ini sudah pasti barang returan dari orang lain yang rusak dikirim ke saya",2026-01-07 11:03:00,1
Temu Toko_Ip 17 Pro,hp utk anak2 sgt lucu,2026-01-12 14:40:00,1
Temu Toko_Ip 17 Pro,"overall puas, lucu bgt gemess",2025-12-26 13:35:00,1
Temu Toko_Ip 17 Pro,"thanks hpnya sudah di terima, pengiriman cepat dan anakku suka thanks kak",2025-12-27 14:19:00,1
Temu Toko_Ip 17 Pro,batre bocor,2026-05-29 19:40:00,1
Temu Toko_Ip 17 Pro,baguss skli..smoga awet,2026-01-14 01:54:00,1
Temu Toko_Ip 17 Pro,lucuu,2025-11-02 19:58:00,1
